movieId,title,genres,year
190055,Love Struck,Comedy|Drama|Romance,2014
234536,Meander,Drama|Horror|Sci-Fi,2020
167950,Bloodfist 2050,Action,2005
202976,Remember My Story - ReMoved Part 2,(no genres listed),2015
113466,Far Out Isn't Far Enough: The Tomi Ungerer Story,Documentary,2012
207399,Metamorphosis,Documentary,2018
79191,Roadracers,Drama,1994
116030,Children of the Corn 666: Isaac's Return,Horror|Mystery,1999
166717,Wolfskinder,Drama|War,2013
91391,HealtH,Comedy,1980
120266,Framed,Crime|Drama|Film-Noir,1947
81147,Barefoot Gen 2 (Hadashi no Gen II),Animation|Drama|War,1986
196957,Stronger Than The World: The Story of José Aldo,Drama,2016
6173,Into the West,Adventure|Children,1992
133757,The Happening,Comedy,1967
288441,Surrounded,Action|Drama|Western,2023
71888,See You in the Morning,Drama|Romance,1989
153512,Riuscirà l'avvocato Franco Benenato a sconfiggere il suo acerrimo nemico il pretore Ciccio De Ingras?,Comedy,1971
86593,African Cats,Adventure|Documentary,2011
74332,Me and Him (Ich und Er),Comedy,1988
205873,Cinderella,Animation|Children|Fantasy,1922
175223,Encounter with Fritz Lang,Documentary,1964
280198,Shtemp,Action,1991
269982,Annie,(no genres listed),1989
115611,Felix the Cat: The Movie,Adventure|Animation|Children|Fantasy|Musical|Sci-Fi,1988
263757,Zero to Hero,Drama,2021
213748,Victor,Comedy,2009
8382,Hello Again,Comedy,1987
208973,The Falklands War: The Untold Story,(no genres listed),NA
195651,Balançoires,Documentary,1896
148198,Eagles Over London,Action|Drama,1969
85538,That Evening Sun,Drama,2009
233705,Truth or Dare,Children|Drama,1997
6436,This Boy's Life,Drama,1993
30952,Last Train from Gun Hill,Drama|Western,1959
179897,The Little Match Girl,Drama|Fantasy,1928
96283,Diary of a Wimpy Kid: Dog Days,Children|Comedy,2012
130071,Nymph,Fantasy|Horror,2014
80617,Cats & Dogs: The Revenge of Kitty Galore,Action|Children|Comedy,2010
101962,Wolf Children (Okami kodomo no ame to yuki),Animation|Fantasy,2012
135829,Dhoom 2,Action|Crime|Drama|Thriller,2006
223696,It's Still Your Bed,Drama|Romance,2019
137072,Born Bad,Drama|Thriller,2011
144800,City Beneath the Sea,Action|Adventure,1953
121326,The Blood of Fu Manchu,Adventure|Crime|Horror,1968
229699,Fireball: Visitors From Darker Worlds,Documentary,2020
265510,The Downfall of Santa Claus,Animation,2018
188765,Polish Legends: Operacja Bazyliszek,Sci-Fi,2016
275325,Yamabuki,Drama,2022
222723,Winnetou: The Secret of the Silver Lake,Adventure|Western,2016
278192,Queen of Glory,Comedy|Drama,2022
269440,Incoherence,Comedy|Drama,1994
173421,Texas Rising,Drama|Western,2015
191315,Mirapakay,Action|Drama|Romance,2011
95875,Total Recall,Action|Sci-Fi|Thriller,2012
206054,Baby Wants a Bottleship,Animation,1942
134831,Paranormal Whacktivity,Comedy|Horror,2013
135336,Hard Times For Vampires,(no genres listed),1959
202966,Torment,Crime|Horror|Mystery|Thriller,1986
282973,Safe Place,Drama|Thriller,2022
180619,Diaz: Don't Clean Up This Blood,Drama,2012
217729,The Rolling Stones: Bridges to Babylon Tour '97-98,Documentary,1997
160720,Exhibit A,Thriller,2007
211406,Ni une ni deux,Comedy,2019
212401,Inherit the Viper,Crime|Drama|Thriller,2020
207648,Claire Darling,Drama,2019
188033,"Encore, Once More Encore!",Comedy|Drama|Romance,1992
213780,I Want You,Comedy|Romance,2007
266018,These Foolish Things,Comedy|Drama|Romance,2006
281606,Bob the Drag Queen: Live at Caroline's,Comedy,2020
135807,The Invincible Armour,Action|Thriller,1977
68337,Moving Midway,Documentary,2007
129725,A Gunfight,Western,1971
160384,The Millionaire,(no genres listed),1931
137956,Keeping Track,(no genres listed),1987
124302,Kermit's Swamp Years,Children|Comedy|Fantasy,2002
222310,Fearless,Animation|Comedy,2020
260767,Kampung Latah Kena Kuarantin,Comedy,2021
131932,Modern Girls,Comedy|Romance,1986
4817,Born Romantic,Comedy|Drama|Romance,2000
128938,Signpost to Murder,Crime|Thriller,1964
135663,The Voyage of Captain Fracassa,(no genres listed),1990
6183,Pillow Talk,Comedy|Musical|Romance,1959
144628,Seeds of Time,Documentary,2015
143367,Silence,Drama|Thriller,2016
109935,The Artist and the Model,Drama,2012
163318,Wondrous Boccaccio,Comedy|Drama,2015
170963,A Beginner's Guide to Snuff,Comedy|Horror|Thriller,2016
278432,The Fire Within: A Requiem for Katia and Maurice Krafft,Documentary,2022
269552,The Triumph of Sherlock Holmes,Crime|Mystery|Thriller,1935
8381,For Me and My Gal,Drama|Musical|Romance,1942
169138,Love & Loathing & Lulu & Ayano,Drama,2010
287665,Tin & Tina,Horror|Mystery|Thriller,2023
250932,Audrey's Rain,Drama,2003
282911,Elvis Gratton 2: Miracle à Memphis,Comedy,1999
137529,The Female Bunch,Action|Crime|Drama|Western,1971
130388,Black Field,Drama|Romance,2009
290133,Commitment Phobia,Comedy|Romance,2021
143984,Jet Attack,Drama|War,1958
1938,"Lost Weekend, The",Drama,1945
175707,A German Life,Documentary,2016
183577,Bugs Bunny Nips the Nips,(no genres listed),1944
157355,Frank and the Wondercat,Documentary,2015
235151,Modern Times: The Way of All Flesh,Documentary,1997
205633,Early Winter,(no genres listed),2015
190797,Rated 'R': Republicans in Hollywood,Documentary,2004
216342,Three Sad Tigers,Drama,1968
150880,Ajlawju,(no genres listed),1999
224146,Home by Spring,Drama|Romance,2018
92029,Westbound,Western,1959
163112,Winnie the Pooh Goes Visiting,Animation,1971
237382,The Libertine,Comedy|Drama,1968
209589,Iliza Shlesinger: Unveiled,Comedy,2019
180645,His Butler's Sister,(no genres listed),1943
256601,Splatter Disco,Comedy|Horror,2007
164001,Warkop DKI Reborn: Jangkrik Boss!,Comedy,2016
249180,Violet Evergarden: The Movie,Animation|Drama|Fantasy|Romance,2020
142370,We Are the Freaks,Comedy,2014
213263,Above the Clouds,Comedy|Drama,2018
195719,Core of the World,Drama,2018
185727,The silence,Drama,2015
78101,Life After Tomorrow,Documentary,2006
102672,New York: A Documentary Film,Documentary,1999
90947,"Oslo, August 31st (Oslo, 31. august)",Drama,2011
6458,"Blue Max, The",Adventure|Drama|War,1966
287149,Moomin and Midsummer Madness,Animation|Children,2008
89490,Straw Dogs,Thriller,2011
58033,Already Dead,Action|Fantasy|Thriller,2007
242818,Blood Immortal,(no genres listed),2019
93287,"Big Year, The",Comedy,2011
142276,War Between the Planets,Sci-Fi,1966
260983,Rickover: The Birth of Nuclear Power,Documentary,2014
176201,Šíleně smutná princezna,Children|Comedy,1968
234482,Fierce,Comedy,2020
156501,Triple Trouble,Action|Comedy|Crime|Drama,1950
177561,Do It Like An Hombre,Comedy,2017
230151,Barbra: The Music ... The Mem'ries ... The Magic!,Documentary,2017
216019,Smoke Jumpers,Action|Drama,1996
275247,The Buddhist Fist,Action,1980
115256,Charlie Chan in City in Darkness,Drama|Mystery|Thriller,1939
191167,Love Strikes!,Comedy|Romance,2011
109979,Blonde Inspiration,Comedy|Drama|Romance,1941
3742,Battleship Potemkin,Drama|War,1925
192971,Alın Yazısı,(no genres listed),1972
163194,Davy Crockett and the River Pirates,Action|Adventure|Children,1956
98593,Other Worlds (D'autres mondes),Documentary,2004
211143,Citizen Boilesen,Documentary,2009
123781,Nothing Too Good for a Cowboy,Action|Drama|Romance|Western,1998
160018,Comment c'est loin,Comedy,2015
227354,Flavor of Happiness,(no genres listed),2008
2559,"King and I, The",Animation|Children,1999
289143,Passport to Destiny,Comedy|War,1944
176531,Keep Smiling,Comedy|Drama,2013
78278,No One Knows About Persian Cats (Kasi az gorbehaye irani khabar nadareh),Drama,2009
222224,Who's Got the Black Box?,Thriller,1967
211335,Josh Kirby... Time Warrior: Eggs from 70 Million B.C.,Children,1995
170175,Happy Ever After,Comedy,1954
133415,Alexia,Horror|Thriller,2013
167118,Sugar Mountain,Drama|Thriller,2016
1369,I Can't Sleep (J'ai pas sommeil),Drama|Thriller,1994
191141,The Honey Killer,Comedy|Drama,2018
277308,Nightflyers,Horror|Sci-Fi,1987
130103,Blue Collar Comedy Tour: One for the Road,Comedy,2006
167928,Demon of Paradise,Horror|Thriller,1987
124579,Three Daring Daughters,Romance,1948
1742,Caught Up,Crime,1998
266472,The Robbery,Action|Comedy,2017
167516,Sandow,(no genres listed),1896
195587,Dangerous Encounters of the First Kind,Action|Crime|Thriller,1980
4200,Double Impact,Action,1991
194720,When the Clouds Roll By,Action|Comedy|Romance,1919
286357,Evil Dead Rise,Horror|Thriller,2023
137415,Acceptable Risk,Drama|Sci-Fi|Thriller,2001
175577,Rory Scovel Tries Stand-Up for the First Time,Comedy,2017
26476,Merry Christmas Mr. Lawrence,Drama|War,1983
56651,Seduced and Abandoned (Sedotta e abbandonata),Comedy|Drama,1964
278152,God's Little Village,Comedy,2009
3620,"Myth of Fingerprints, The",Comedy|Drama,1997
253742,Rival,Drama,2020
153808,Boris Without Beatrice,Drama,2016
169910,Bill Maher: Be More Cynical,Comedy,2000
272623,Northern Quality,Comedy,2022
168422,Breakdown,Thriller,2016
1499,Anaconda,Action|Adventure|Thriller,1997
169112,Love Me Not,Drama,2006
116321,Cry 'Havoc',Drama|War,1943
137755,An American Terror,Drama|Horror,2013
161342,The Man with the Carnation,Drama,1980
140164,Questions for Crazy Horse,(no genres listed),2010
37683,Chapter Two,Comedy|Drama|Romance,1979
281138,18 Bronze Girls of Shaolin,Action|Adventure|Comedy,1983
281180,Touch 3 Don't Pass Me By,Animation|Drama|Romance,1987
119051,Crime at the Chinese Restaurant,Comedy|Mystery|Thriller,1981
194478,TED: The Future We Will Create,Documentary,2007
225219,Henpecked,Comedy,1983
140994,One. Two. One,(no genres listed),2011
80137,If God Is Willing and da Creek Don't Rise,Documentary,2010
128661,The Man Who Wouldn't Die,Crime|Drama|Thriller,1994
145192,Alpine Climbers,Animation,1936
138562,Bipolar,Mystery|Thriller,2014
272893,Assault on the Pay Train,Crime|Drama,1962
291459,One Perfect Match,Comedy|Romance,2023
185613,Gymnastics for the tail,(no genres listed),1979
210055,Florida Straits,Action|Adventure|Romance,1989
181075,The Man Who Invented Christmas,Drama,2017
147068,The Desert Hawk,Action|Adventure,1950
3988,How the Grinch Stole Christmas (a.k.a. The Grinch),Children|Comedy|Fantasy,2000
260415,Defining Moments,Comedy,2021
285931,Patterns of life: Prana,Documentary,2021
122278,Ping Pong Summer,Comedy,2014
175735,Je hais les enfants!,Comedy,2003
69518,Pornorama,Comedy,2007
281098,Zillion,Drama,2022
149344,Pete's Christmas,Children|Fantasy,2013
142875,Star,Comedy|Drama|Romance,2014
164727,Cloud 9,Action|Drama|Romance,2014
8905,1492: Conquest of Paradise,Adventure|Drama,1992
275343,Faultline,Action,2004
202287,Pegasus,Action|Comedy,2019
205869,Dossiê Jango,Documentary,2013
80094,"Last Exorcism, The",Horror|Thriller,2010
144078,Kleinhoff Hotel,(no genres listed),1977
144816,The Missing Juror,Mystery,1944
172355,Breakfast With Jonny Wilkinson,Comedy,2013
287853,Bezos,Drama,2023
212427,Bacchus Uncovered: Ancient God of Ecstasy,Documentary,2018
122671,The Moon and Sixpence,Drama,1942
122383,The Legend of Gator Face,Adventure|Comedy|Horror,1996
2081,"Little Mermaid, The",Animation|Children|Comedy|Musical|Romance,1989
190771,Il ritorno di Cagliostro,Comedy,2003
141030,My Father's Nurse,Comedy,1976
244434,Mister Twister Goes Camping,Children|Comedy|Drama,2013
265334,A Castle for Christmas,Children|Comedy|Romance,2021
106022,Toy Story of Terror,Animation|Children|Comedy,2013
89831,"Strip, The",Drama|Film-Noir,1951
230391,Black Beauty,Drama,2020
267726,ZVP,Action|Sci-Fi,2017
251840,The Saint's Return,Mystery,1953
262797,Paranoia Tapes,Fantasy|Horror|Mystery|Thriller,2017
6061,Kedma,Drama|War,2002
6054,"Moon-Spinners, The",Children|Mystery,1964
67073,Day of the Dead,Horror,2008
164310,Primal Force,Adventure|Sci-Fi,1999
145026,A Nightingale Falling,Drama|War,2014
107117,"Armstrong Lie, The",Documentary,2013
281416,Land of Legends,Action|Adventure|Romance,2022
191707,The Truth Beneath,Thriller,2016
187393,Mechanical Principles,Documentary,1930
266396,We Are Triathletes,Documentary,2018
149318,David Bowie - Best Of Bowie,(no genres listed),2002
279192,Simchas and Sorrows,Comedy|Drama,2022
225956,GAL,Drama|Thriller,2006
161632,Protagonist,Documentary,2007
6162,Gerry,Adventure|Drama,2002
38886,"Squid and the Whale, The",Comedy|Drama,2005
248302,How to Steal a Dog,Children|Comedy|Drama,2014
227492,Neon Days,Comedy|Drama,2020
78174,Sex and the City 2,Comedy|Drama|Romance,2010
110517,Old Drac (Vampira),Comedy|Horror,1974
84504,Raja,Drama,2003
132624,The Hacker Wars,Documentary,2014
150312,Sleepless,Crime|Horror|Mystery|Thriller,2001
204318,The Nightingale,Drama,2019
110535,"Boy, Did I Get a Wrong Number!",Comedy,1966
358,Higher Learning,Drama,1995
278426,The Young Magician,Children|Fantasy,1987
138568,Top of the World,Action|Drama|Thriller,1998
279338,Hired Wife,Comedy,1940
175393,Sebastian's Voodoo,Animation|Horror,2008
71108,"White Ribbon, The (Das weiße Band)",Drama|Mystery,2009
5692,"Mechanic, The",Action|Thriller,1972
254486,Murder Can Hurt You!,Comedy,1980
172805,Odd Job,Action|Comedy,2016
137674,Fatal Memories,Drama,1992
1277,Cyrano de Bergerac,Comedy|Drama|Romance,1990
206533,Diane,Crime|Drama|Horror|Mystery|Thriller,2017
201893,MDMA,Drama,2017
7276,Hell's Kitchen,Drama,1998
269594,The Viewing Booth,Documentary,2020
116469,Kickboxer 5,Action|Thriller,1995
139289,The Shattering,Horror,2015
128431,Blood Story,(no genres listed),1972
201488,Modest Heroes,Adventure|Animation|Fantasy,2018
278448,The Next 365 Days,Drama|Romance,2022
25816,Bonnie Scotland (Heroes of the Regiment),Comedy,1935
143717,Meet Market,Comedy|Romance,2008
44685,Riot On!,Documentary,2004
129735,Golden Goddess of Rio Beni,Adventure,1964
1891,"Ugly, The",Horror|Thriller,1997
3024,Piranha,Horror|Sci-Fi,1978
224411,You're Not Alone,Horror|Thriller,2020
192527,Mortadelo & Filemon Mission Save the Planet,Children|Comedy|Fantasy,2008
60590,"Heartbeat Detector (Question humaine, La)",Drama|Thriller,2007
4327,"Magnificent Seven, The",Adventure|Western,1960
170327,The Field Mouse,(no genres listed),1941
286259,The Christening,Comedy,2022
4062,Mystic Pizza,Comedy|Drama|Romance,1988
57,Home for the Holidays,Drama,1995
111638,An Enemy of the People,Drama,1966
122944,The Trans-Atlantic Mystery,(no genres listed),1932
215743,Alfie Darling,Drama,1975
143152,Something to Shout About,(no genres listed),1943
3292,"Big Combo, The",Film-Noir,1955
222115,"Rob Schneider: Asian Momma, Mexican Kids",Comedy,2020
8806,Masks (Masques),Thriller,1987
8761,"Three Lives of Thomasina, The",Children|Drama,1964
140239,Helter Skelter,Drama|Fantasy|Horror,2012
281038,Three Wise Men and a Baby,Comedy|Drama,2022
280790,My Life as a Comedian,Drama,2019
6114,Permanent Vacation,Drama,1982
87919,"Mysterious Lady, The",Drama|Romance,1928
247628,My Fiona,Drama,2020
201648,Carry on Jatta,(no genres listed),2012
164925,The Stolen Years,Adventure|Drama,1998
230183,The Call,Mystery|Thriller,2020
188603,Breath,Drama,2018
239222,Kill Plan,Thriller,2021
7395,Cheaper by the Dozen,Comedy|Drama,1950
123483,The Zero Hour,Action,2010
57868,"Prisoner of Shark Island, The",Drama,1936
154694,Ciudad Delirio,Comedy|Romance,2014
190131,Lucky Stiff,Comedy,2014
27871,Something the Lord Made,Drama,2004
184841,Kid Glove Killer,Crime,1942
210801,Ghost,Animation|Fantasy,1984
211468,The Rise of Jordan Peterson,Documentary,2019
180117,Sesso nero,Drama,1980
2229,"Pleasure Garden, The",Drama,1925
206373,A Haunting at the Rectory,Horror,2015
141952,To Save A Life,Drama,2010
133998,The Reward,Drama|Western,1965
169846,Sword of D'Artagnan,Adventure|Children,2015
194941,Solitary,Documentary,2016
121991,Wicked as They Come,Crime|Drama|Mystery,1956
216779,A Dog Named Duke,Children|Comedy|Drama,2012
161034,Sultan,Action|Drama,2016
248324,The Odd Job,Comedy,1978
2838,I Woke Up Early the Day I Died,Comedy|Crime|Thriller,1998
274101,The Teckman Mystery,Mystery,1954
51019,Fifty-Fifty (a.k.a. Schizo) (Shiza),Crime|Drama|Romance|Thriller,2004
289521,Dangerous Afternoon,Drama,1961
3776,Melody Time,Animation|Children|Musical,1948
202517,Kung Fu Panda: Secrets of the Scroll,Action|Adventure|Animation|Children|Comedy,2016
124835,The Wild North,Western,1952
125341,Tough Enough,Drama,1983
144128,Attention! Bandits!,Drama|War,1951
253068,Terence McKenna's True Hallucinations,Documentary,2016
122167,Slander,Crime|Drama|Film-Noir,1957
193687,Когда зажигаются ёлки,Animation,1950
102062,"Band Called Death, A",Documentary,2012
135703,Meet the Fokkens,Documentary,2011
258017,Mungaru Male,Comedy|Drama|Romance,2006
52287,Meet the Robinsons,Action|Adventure|Animation|Children|Comedy|Sci-Fi,2007
82449,I Love You Too,Comedy,2010
227058,Obsessive Rythms,Romance,2014
280004,Kunstkamera,Documentary,2022
143154,Sparrows Can't Sing,Comedy|Drama,1963
26350,"Passenger, The (Professione: reporter)",Drama,1975
289153,Happiness for Beginners,Adventure|Comedy|Romance,2023
105288,Ferocious,Crime|Thriller,2012
167892,Savage!,Action|Adventure,1973
239194,Heart of the Home,Horror,2021
202635,Záskok,Comedy,1994
172885,That still Karloson!,Children|Comedy|Fantasy,2012
205547,The Heckling Hare,Animation|Comedy,1941
231675,Family Prayers,(no genres listed),1993
26498,Boy Meets Girl,Drama,1984
93674,Passion of Love (Passione d'amore),Drama|Romance,1981
121338,Carry on Cabby,Adventure|Comedy|Romance,1963
26404,In Praise of Older Women,Drama,1978
258013,Ye Maaya Chesave,Drama|Romance,2010
274639,Laughing Matters,Comedy|Romance,2020
8017,10 Rillington Place,Crime|Drama|Thriller,1971
133367,LFO,Drama|Sci-Fi,2013
125157,The Spanish Gardener,Drama,1956
172681,Law of Corruption,Action|Crime|Drama,2005
213147,Sirene,Animation|Comedy|Drama|Fantasy,1968
118782,Fat Pizza,Action|Adventure|Comedy|Crime|Thriller,2003
281830,A Not So Merry Christmas,Comedy,2022
51357,Citizen X,Crime|Drama|Thriller,1995
44663,"Caiman, The (Il caimano)",Comedy|Drama|Romance,2006
206643,Mubarakan,Comedy|Drama,2017
135258,"Merry Christmas, Drake and Josh",Comedy,2008
127875,The Gold Spinners,Documentary,2013
6895,Normal,Drama,2003
198521,The Great New Wonderful,Comedy|Drama,2005
166886,High The True Tale of American Marijuana,Documentary,2008
156700,Monsterwolf,Fantasy|Horror,2010
34645,Race with the Devil,Action|Horror|Mystery,1975
201672,Top Knot Detective,Action|Comedy|Crime|Drama|Mystery,2017
141528,Move,Comedy|Fantasy,1970
149725,Thou Shalt Laugh 3,Comedy,2008
199049,The After,Drama|Fantasy|Mystery,2014
283593,"Haunted, Horrifying Sounds from Beyond the Grave",Horror,2018
249426,The Sion Sono,Documentary,2016
151363,I'm a Stranger Here Myself,Documentary,1975
218173,That's My Boy,Comedy,1951
190361,My Generation,Documentary,2018
33229,"Angry Silence, The",Drama,1960
214806,Float,Animation|Children|Drama,2019
7582,Old Acquaintance,Drama,1943
163915,The Raffle,Drama,1991
188025,Sparrow,Drama,1993
197105,Vechera na khutore bliz Dikanki,Children,2001
110387,"Unknown Known, The",Documentary,2013
160135,Miss Julie,Drama,2011
164280,Endless Poetry,Drama|Fantasy,2016
5466,My Wife is an Actress (Ma Femme est une Actrice),Comedy|Drama|Romance,2001
264414,37/78: Tree Again,(no genres listed),1978
108579,Samurai Cop,Action|Thriller,1989
246422,Three Sisters with Maiden Hearts,Drama,1935
194929,Constantine: City of Demons - The Movie,Animation,2018
183943,Podium,Comedy,2004
279804,Klondike,Drama,2022
270550,The Musicians,Documentary,1960
46325,Susan Lenox (Her Fall and Rise),Adventure|Drama|Romance,1931
181005,The Duke Wore Jeans,(no genres listed),1958
132350,Emotional Arithmetic,Drama,2007
101964,Mugabe and the White African,Documentary,2009
279038,In Desert and Wilderness,Adventure,2001
3469,Inherit the Wind,Drama,1960
199586,Midnight Traveler,Documentary,2019
30850,"Merchant of Venice, The",Drama,2004
94076,Position Among The Stars (Stand van de Sterren),Documentary,2010
50970,Myra Breckinridge,Comedy,1970
161274,Cannibal Holocaust II,Adventure|Horror,1988
167540,María (y los demás),Comedy|Drama,2016
71931,5th Day of Peace (Dio è con noi),Drama|War,1969
147308,Vanished Empire,Drama|Romance,2008
252726,The Nanny Reunion: A Nosh to Remember,Comedy,2004
287043,Blanquita,Drama,2023
208963,The Last Message,Comedy,1975
209491,The Chromium Hook,Comedy,2000
88954,"Very Harold & Kumar 3D Christmas, A",Comedy,2011
184493,Entanglement,Comedy|Drama,2018
57980,"Art of Negative Thinking, The (Kunsten å tenke negativt)",Comedy|Drama,2006
187585,Angel Express,Drama,1999
253612,Nightlife,Comedy|Romance,2020
182933,Steptoe and Son,Comedy|Drama,1972
88468,Alpha and Omega,Adventure|Animation|Children|Comedy|Romance,2010
121879,Method to the Madness of Jerry Lewis,Documentary,2011
205941,Back to School,Comedy,2019
135099,Fiasco in Milan,Comedy,1959
131027,But Forever in My Mind,Comedy|Drama,1999
165983,Man of the Forest,Action|Western,1933
228877,Tchaikovsky,Drama,1970
235647,Helene,Drama|Romance,2020
288143,Below the Deadline,Crime,1936
174207,The Unskillful Skater,Comedy,1907
144060,Live From New York!,Comedy|Documentary,2015
179189,"Dragon Bruce Lee, Part II",(no genres listed),1981
171595,Countdown,Action|Adventure|Crime,2004
261821,Branded Men,Romance|Western,1931
225747,Tiger Trappers,Adventure,1994
168522,True Love and Chaos,Crime|Drama,1997
59114,Pulp,Comedy|Thriller,1972
129044,"Ilsa, the Wicked Warden",Drama|Horror,1977
152850,Pitbull,Action|Crime,2005
222157,Don't Go Breaking My Heart 2,Comedy|Romance,2014
281826,The Christmas Cure,Drama|Romance,2017
217023,Here We Are: Notes for Living on Planet Earth,Animation|Children,2020
56167,Om Shanti Om,Action|Drama|Musical|Romance,2007
178725,The Last Confession of Alexander Pearce,(no genres listed),2009
236663,Join the Marines,Action,1937
204166,Monster Island,Action|Sci-Fi,2019
151127,Wake Up and Dream,(no genres listed),1934
287741,Boblo Boats: A Detroit Ferry Tale,Documentary,2021
211782,Primera Comunión,Children|Drama,1969
44241,Leprechaun 3,Comedy|Fantasy|Horror,1995
186005,Book Club,Comedy|Romance,2018
166695,The Untold Story of Emmett Louis Till,Documentary,2005
281624,Hidden,Documentary,2020
289621,The Small Victories,Comedy,2023
190713,Gallagher: Two Real,(no genres listed),1981
80947,Bran Nue Dae,Comedy|Musical,2009
181047,Villain,Action|Crime|Thriller,2017
272429,Hollywood Banker,Documentary,2014
197141,The Standoff at Sparrow Creek,Drama|Mystery|Thriller,2019
168348,Headshot,Action|Thriller,2016
224515,"Rembrandt: From the National Gallery, London and Rijksmuseum, Amsterdam",Documentary,2014
189169,Ugly Nasty People,Comedy,2017
128293,The Green Mare,Comedy,1959
138196,Pretty Rosebud,(no genres listed),2014
128417,Arabella: Black Angel,Crime,1989
91037,From Beyond the Grave (Creatures),Horror,1974
165767,Courage for Every Day,Drama,1964
181057,The Tit and the Moon,Comedy|Drama,1994
117452,Tied,Drama,2013
223198,A Million in a Wedding Basket,Comedy,1985
252086,I'm Your Man,Comedy|Romance|Sci-Fi,2021
207672,Bajo el mismo techo,Comedy,2019
490,Malice,Thriller,1993
140801,Kano,Drama,2014
189911,Todd McFarlane's Spawn,Action|Animation|Horror,1997
150838,Fuck for Forest,(no genres listed),2012
186839,The 4th Company,Action|Crime|Drama,2016
168910,Come Together,Children|Comedy|Drama,2016
218715,Lost Bullet,Action|Crime|Thriller,2020
188545,Horror Stories,Horror|Thriller,2012
218993,Do Not Be Deceived,Mystery|Thriller,2018
154904,Instructions for a Light & Sound Machine,(no genres listed),2005
116451,Frisco Kid,Adventure|Romance,1935
162818,Blood on the Land,Adventure|Drama,1966
246126,Burial Path,(no genres listed),1978
84506,Silent Souls (Ovsyanki),Drama,2010
4735,Ghosts of Mars,Horror|Sci-Fi|Thriller,2001
26429,Love at First Bite,Comedy|Horror|Romance,1979
7621,Vengo,Drama|Musical,2000
193339,X Moor,Horror|Thriller,2014
140108,Yakuza Apocalypse,Action|Horror,2015
254742,"Darling, How Could You!",Comedy,1951
61289,Sukiyaki Western Django,Action|Western,2008
251660,Erica,Action|Adventure|Crime|Drama|Horror|Mystery|Thriller,2019
154184,Family Film,(no genres listed),NA
162510,Seven Sinners,Crime|Thriller,1936
280382,Carajita,Drama,2021
198389,Buddy the Dentist,(no genres listed),1934
138954,Alice Cooper: Welcome to my Nightmare,(no genres listed),1975
2972,Red Sorghum (Hong gao liang),Drama|War,1987
159692,The Good Witch,Children|Drama|Fantasy,2008
125143,"Cossacks, The",Action|Drama|Romance|War,1928
149925,Never Fear,(no genres listed),1949
26908,"Passion of Darkly Noon, The",Drama|Mystery|Thriller,1995
8987,Bush's Brain,Documentary,2004
265042,Within the Woods,Horror,2005
205998,Culture Shock,Horror|Thriller,2019
160388,"The Strange History of Don't Ask, Don't Tell",Drama,2011
147268,Hornblower: The Even Chance,Action|Adventure|Drama|War,1998
187563,Fruits of Passion,Drama,1981
152196,The Wife He Met Online,Thriller,2012
168938,G.I. Samurai,Action|Sci-Fi|War,1979
53974,License to Wed,Comedy|Romance,2007
135510,Buster and Billie,Crime|Drama,1974
154202,Trench of Hope,Drama,2003
159445,Nise: The Heart of Madness,(no genres listed),2016
31903,Zelary,Drama|Romance,2003
179129,The Sound,Horror|Mystery|Thriller,2017
252596,Fingerprints,Horror|Mystery|Thriller,2006
139283,The Hanged Man,Mystery|Thriller,2007
92522,Frisco Jenny,Drama,1932
181697,The Hidden Half,Drama,2001
46716,Knock on Any Door,Crime|Drama|Film-Noir,1949
139455,The Cloth,Action|Fantasy|Horror,2013
72405,Bad Lieutenant: Port of Call New Orleans,Crime|Drama,2009
6755,Bubba Ho-tep,Comedy|Horror,2002
127146,Kurt Cobain: Montage of Heck,Documentary,2015
1631,"Assignment, The",Action|Thriller,1997
88823,High Time (Big Daddy),Comedy|Musical,1960
254602,Project Christmas Wish,Romance,2020
218689,Altar,Horror,2017
177407,Father Brown,Comedy|Crime,1954
195817,Dating My Mother,Comedy,2017
180959,The Bribe of Heaven,Comedy,2016
67744,With Fire and Sword (Ogniem i mieczem),Adventure|Crime|Drama|Romance|War,1999
132870,Hearts and Armour,Action|Adventure|Fantasy,1983
100044,Human Planet,Documentary,2011
1960,"Last Emperor, The",Drama,1987
151991,Rugged Gold,Adventure|Children|Drama,1994
48530,"Hawaii, Oslo",Drama,2004
103339,White House Down,Action|Drama|Thriller|IMAX,2013
239466,The New Twenty,Drama,2009
229481,Night of the Kings,Drama,2020
25962,King Solomon's Mines,Action|Adventure|Romance,1950
131870,Nightmare Weekend,Horror|Sci-Fi,1986
78536,In the Beginning (À l'Origine),Drama,2009
166128,Dr. Broadway,Crime|Drama|Mystery,1942
128492,Agent 3S3: Passport to Hell,(no genres listed),1965
252082,Hollyhock,Comedy|Drama,1954
167256,Her Senior,Drama|Romance,2015
79901,"Danse: The Paris Opera Ballet, La (La Danse - Le ballet de l'Opéra de Paris)",Documentary,2009
5744,Four Friends (a.k.a. Georgia's Friends),Drama,1981
292529,Something to Remind Me,Drama|Thriller,2002
283653,Wallander 31 - The Arsonist,Crime|Thriller,2013
109072,Sabotage,Action|Crime|Drama,2014
204044,Zombiepura,Comedy|Horror,2018
279068,Land of Dreams,Comedy,2022
225980,Killa Season,Comedy|Crime|Drama|Thriller,2006
175899,Upperdog,Comedy|Drama,2009
177435,Moving,Drama,1993
